"all-a","ARE","2050",16915
"all-a","BHR","2050",3207
"all-a","COM","2050",1287
"all-a","DJI","2050",1378
"all-a","DZA","2050",49525
"all-a","EGY","2050",124861
"all-a","IRQ","2050",67757
"all-a","JOR","2050",13253
"all-a","KWT","2050",5820
"all-a","LBN","2050",4973
"all-a","LBY","2050",9703
"all-a","MAR","2050",37076
"all-a","MRT","2050",6271
"all-a","OMN","2050",5011
"all-a","PSE","2050",5830
"all-a","QAT","2050",3797
"all-a","SAU","2050",54414
"all-a","SDN","2050",91220
"all-a","SOM","2050",16162
"all-a","SYR","2050",33570
"all-a","TUN","2050",12743
"all-a","YEM","2050",56604
"all-a","BGR","2050",6308
"all-a","CZE","2050",11704
"all-a","EST","2050",1259
"all-a","HRV","2050",4063
"all-a","HUN","2050",8899
"all-a","LTU","2050",2713
"all-a","LVA","2050",1835
"all-a","POL","2050",35163
"all-a","ROU","2050",17757
"all-a","SVK","2050",5530
"all-a","SVN","2050",2199
"all-a","BHS","2050",478
"all-a","BLZ","2050",448
"all-a","BRB","2050",268
"all-a","GUY","2050",732
"all-a","JAM","2050",2786
"all-a","LCA","2050",213
"all-a","SUR","2050",659
"all-a","TTO","2050",1247
"all-a","VCT","2050",104
"all-a","CHN","2050",1263138
"all-a","FJI","2050",970
"all-a","IDN","2050",287522
"all-a","KHM","2050",17615
"all-a","LAO","2050",8631
"all-a","MMR","2050",48628
"all-a","MNG","2050",3765
"all-a","MYS","2050",43265
"all-a","PHL","2050",149040
"all-a","PNG","2050",11504
"all-a","SLB","2050",971
"all-a","THA","2050",73552
"all-a","TLS","2050",2059
"all-a","TON","2050",106
"all-a","VNM","2050",104376
"all-a","VUT","2050",433
"all-a","WSM","2050",171
"all-a","ARG","2050",49377
"all-a","BGD","2050",195777
"all-a","BOL","2050",14271
"all-a","BTN","2050",1239
"all-a","BWA","2050",2736
"all-a","CPV","2050",573
"all-a","DOM","2050",13132
"all-a","ECU","2050",20089
"all-a","ETH","2050",158829
"all-a","GAB","2050",2288
"all-a","GHA","2050",46376
"all-a","GTM","2050",24965
"all-a","HND","2050",11659
"all-a","HTI","2050",12747
"all-a","IND","2050",1733795
"all-a","IRN","2050",93465
"all-a","ISR","2050",14649
"all-a","LSO","2050",2666
"all-a","MDV","2050",457
"all-a","MEX","2050",148719
"all-a","NAM","2050",3343
"all-a","NIC","2050",7014
"all-a","NPL","2050",50142
"all-a","PAK","2050",292577
"all-a","PAN","2050",5108
"all-a","PER","2050",33862
"all-a","PRY","2050",9757
"all-a","RWA","2050",22953
"all-a","SLV","2050",6081
"all-a","SWZ","2050",1546
"all-a","TJK","2050",8045
"all-a","TKM","2050",6374
"all-a","TUR","2050",95880
"all-a","UZB","2050",33475
"all-a","VEN","2050",41714
"all-a","ZAF","2050",63045
"all-a","ZWE","2050",13124
"all-a","AUS","2050",36033
"all-a","BRN","2050",627
"all-a","HKG","2050",9267
"all-a","JPN","2050",108609
"all-a","KOR","2050",46183
"all-a","MAC","2050",779
"all-a","NCL","2050",386
"all-a","NZL","2050",5940
"all-a","PYF","2050",357
"all-a","SGP","2050",6530
"all-a","TWN","2050",21006
"all-a","ALB","2050",3201
"all-a","ARM","2050",2594
"all-a","AZE","2050",10993
"all-a","BIH","2050",3301
"all-a","BLR","2050",8206
"all-a","GEO","2050",3226
"all-a","KAZ","2050",20178
"all-a","KGZ","2050",6410
"all-a","MDA","2050",2181
"all-a","MKD","2050",2311
"all-a","MNE","2050",688
"all-a","RUS","2050",136715
"all-a","SRB","2050",9669
"all-a","UKR","2050",38882
"all-a","AUT","2050",9214
"all-a","BEL","2050",12596
"all-a","CHE","2050",9172
"all-a","CYP","2050",1579
"all-a","DEU","2050",78932
"all-a","DNK","2050",6574
"all-a","ESP","2050",52760
"all-a","FIN","2050",6176
"all-a","FRA","2050",79460
"all-a","GBR","2050",76592
"all-a","GRC","2050",11248
"all-a","IRL","2050",6358
"all-a","ISL","2050",492
"all-a","ITA","2050",61476
"all-a","LUX","2050",831
"all-a","NLD","2050",18575
"all-a","NOR","2050",7063
"all-a","PRT","2050",11310
"all-a","SWE","2050",12512
"all-a","MLT","2050",443
"all-a","AFG","2050",75162
"all-a","BDI","2050",16810
"all-a","BFA","2050",38602
"all-a","CAF","2050",7414
"all-a","CMR","2050",33156
"all-a","COD","2050",145719
"all-a","COG","2050",7823
"all-a","ERI","2050",11634
"all-a","GMB","2050",3273
"all-a","GNB","2050",2488
"all-a","LBR","2050",11094
"all-a","MLI","2050",35910
"all-a","NER","2050",50943
"all-a","NGA","2050",371695
"all-a","TCD","2050",25238
"all-a","ABW","2050",156
"all-a","CAN","2050",47585
"all-a","CHL","2050",20534
"all-a","MUS","2050",1469
"all-a","PRI","2050",2969
"all-a","URY","2050",3332
"all-a","USA","2050",402305
"all-a","BEN","2050",19214
"all-a","CIV","2050",30619
"all-a","GIN","2050",15480
"all-a","MDG","2050",45111
"all-a","MOZ","2050",42293
"all-a","MWI","2050",40541
"all-a","SEN","2050",24252
"all-a","SLE","2050",11279
"all-a","STP","2050",211
"all-a","TGO","2050",10349
"all-a","TZA","2050",102254
"all-a","UGA","2050",93253
"all-a","ZMB","2050",30104
"all-a","AGO","2050",43976
"all-a","BRA","2050",231868
"all-a","COL","2050",63900
"all-a","CRI","2050",6736
"all-a","GNQ","2050",1443
"all-a","LKA","2050",24188
"all-a","KEN","2050",78056
"all-a","CUB","2050",9192
